file,page,y,font_size,bold,text,label
file02.pdf,8,131.5669708251953,14.039999961853027,0,2.6 Keeping It Current,H2
file02.pdf,8,155.75302124023438,9.960000038146973,0,The software industry changes rapidly. To deal with these changes and to provide the stakeholders with,Text
file02.pdf,8,167.27676391601562,9.960000038146973,0,"access to relevant and current information, the ISTQB working groups have created links on the",Text
file02.pdf,8,178.80050659179688,9.960000038146973,0,"www.istqb.org web site which refer to supporting documents, changes to standards and new occurrences",Text
file02.pdf,8,190.32424926757812,9.960000038146973,0,in the industry. This information is not examinable under this syllabus.,Text
file02.pdf,8,718.7025756835938,9.960000038146973,0,Version 2014,Text
file02.pdf,8,718.7025756835938,9.960000038146973,0,Page 9 of 12,Text
file02.pdf,8,718.7025756835938,9.960000038146973,0,"May 31, 2014",Text
file02.pdf,8,735.8699951171875,6.0,0,© International Software Testing Qualifications Board,Text
file02.pdf,9,59.972991943359375,9.960000038146973,0,Qualifications Board,Text
file02.pdf,9,36.933013916015625,9.960000038146973,0,International,Text
file02.pdf,9,39.540000915527344,12.0,0,Overview,Text
file02.pdf,9,48.452972412109375,9.960000038146973,0,Software Testing,Text
file02.pdf,9,56.733001708984375,9.960000038146973,0,Foundation Level Extension –   Agile Tester,Text
file02.pdf,9,117.14299011230469,15.960000038146973,1,3.  Overview of the Foundation Level Extension –   Agile Tester,Text
file02.pdf,9,135.70448303222656,15.960000038146973,1,Syllabus,Text
file02.pdf,9,185.5669708251953,14.039999961853027,0,3.1 Business Outcomes,H2
file02.pdf,9,209.75302124023438,9.960000038146973,0,This section lists the Business Outcomes expected of a candidate who has achieved the Foundation Level,Text
file02.pdf,9,221.27676391601562,9.960000038146973,0,Extension –   Agile Tester certification.,Text
file02.pdf,9,244.44369506835938,9.960000038146973,0,An Agile Tester can…,Text
file02.pdf,9,267.2629699707031,9.960000038146973,0,AFM1,Text
file02.pdf,9,267.2629699707031,9.960000038146973,0,Collaborate in a cross-functional Agile team being familiar with principles and basic,Text
file02.pdf,9,278.7829895019531,9.960000038146973,0,practices of Agile software development.,Text
file02.pdf,9,301.822998046875,9.960000038146973,0,AFM2,Text
file02.pdf,9,301.822998046875,9.960000038146973,0,Adapt existing testing experience and knowledge to Agile values and principles.,Text
file02.pdf,9,326.7829895019531,9.960000038146973,0,AFM3,Text
file02.pdf,9,326.7829895019531,9.960000038146973,0,Support the Agile team in planning test-related activities.,Text
file02.pdf,9,351.8630065917969,9.960000038146973,0,AFM4,Text
file02.pdf,9,351.8630065917969,9.960000038146973,0,Apply relevant methods and techniques for testing in an Agile project.,Text
file02.pdf,9,376.9429931640625,9.960000038146973,0,AFM5,Text
file02.pdf,9,376.9429931640625,9.960000038146973,0,Assist the Agile team in test automation activities.,Text
file02.pdf,9,402.0429992675781,9.960000038146973,0,AFM6,Text
file02.pdf,9,402.0429992675781,9.960000038146973,0,"Assist business stakeholders in defining understandable and testable user stories,",Text
file02.pdf,9,413.4429931640625,9.960000038146973,0,"scenarios, requirements and acceptance criteria as appropriate.",Text
file02.pdf,9,436.4830017089844,9.960000038146973,0,AFM7,Text
file02.pdf,9,436.4830017089844,9.960000038146973,0,Work and share information with other team members using effective communication,Text
file02.pdf,9,448.00299072265625,9.960000038146973,0,styles and channels.,Text
file02.pdf,9,483.1629943847656,9.960000038146973,0,"In general, a Certified Tester Foundation Level –   Agile Tester is expected to have acquired the necessary",Text
file02.pdf,9,494.68670654296875,9.960000038146973,0,skills to working effectively within an Agile team and environment.,Text
file02.pdf,9,530.6170043945312,14.039999961853027,0,3.2 Content,H2
file02.pdf,9,554.8330078125,9.960000038146973,0,Chapter 1: Agile Software Development,Text
file02.pdf,9,567.29296875,9.960000038146973,0,,Text
file02.pdf,9,567.0738525390625,9.960000038146973,0,The tester should remember the basic concept of Agile software development based on the Agile,Text
file02.pdf,9,578.47802734375,9.960000038146973,0,Manifesto.,Text
file02.pdf,9,590.9380493164062,9.960000038146973,0,,Text
file02.pdf,9,590.7188720703125,9.960000038146973,0,The tester should understand the advantages of the whole-team approach and the benefits of,Text
file02.pdf,9,602.123046875,9.960000038146973,0,early and frequent feedback.,Text
file02.pdf,9,614.5830688476562,9.960000038146973,0,,Text
file02.pdf,9,614.3638916015625,9.960000038146973,0,The tester should recall Agile software development approaches.,Text
file02.pdf,9,626.8239135742188,9.960000038146973,0,,Text
file02.pdf,9,626.604736328125,9.960000038146973,0,The tester should be able to write testable user stories in collaboration with developers and,Text
file02.pdf,9,638.009033203125,9.960000038146973,0,business representatives.,Text
file02.pdf,9,650.468994140625,9.960000038146973,0,,Text
file02.pdf,9,650.2498779296875,9.960000038146973,0,The tester should understand how retrospectives can be used as a mechanism for process,Text
file02.pdf,9,661.654052734375,9.960000038146973,0,improvement in Agile projects.,Text
file02.pdf,9,674.114013671875,9.960000038146973,0,,Text
file02.pdf,9,673.8948974609375,9.960000038146973,0,The tester should understand the use and purpose of continuous integration.,Text
file02.pdf,9,686.3548583984375,9.960000038146973,0,,Text
file02.pdf,9,686.1357421875,9.960000038146973,0,"The tester should know the differences between iteration and release planning, and how a tester",Text
file02.pdf,9,697.5399169921875,9.960000038146973,0,adds value in each of these activities.,Text
file02.pdf,9,718.7152099609375,9.960000038146973,0,Version 2014,Text
file02.pdf,9,718.7152099609375,9.960000038146973,0,Page 10 of 12,Text
file02.pdf,9,718.7152099609375,9.960000038146973,0,"May 31, 2014",Text
file02.pdf,9,735.8699951171875,6.0,0,© International Software Testing Qualifications Board,Text
file02.pdf,10,36.933013916015625,9.960000038146973,0,International,Text
file02.pdf,10,39.540000915527344,12.0,0,Overview,Text
file02.pdf,10,48.452972412109375,9.960000038146973,0,Software Testing,Text
file02.pdf,10,56.733001708984375,9.960000038146973,0,Foundation Level Extension –   Agile Tester,Text
file02.pdf,10,59.972991943359375,9.960000038146973,0,Qualifications,Text
file02.pdf,10,59.972991943359375,9.960000038146973,0,Board,Text
file02.pdf,10,107.15298461914062,9.960000038146973,0,"Chapter 2: Fundamental Agile Testing Principles, Practices, and Processes",Text
file02.pdf,10,119.61295318603516,9.960000038146973,0,,Text
file02.pdf,10,119.39382934570312,9.960000038146973,0,The tester should be able to describe the differences between testing activities in Agile projects,Text
file02.pdf,10,130.91757202148438,9.960000038146973,0,and non-Agile projects.,Text
file02.pdf,10,143.25802612304688,9.960000038146973,0,,Text
file02.pdf,10,143.03890991210938,9.960000038146973,0,The tester should be able to describe how development and testing activities are integrated in,Text
file02.pdf,10,154.56265258789062,9.960000038146973,0,Agile projects.,Text
file02.pdf,10,167.02261352539062,9.960000038146973,0,,Text
file02.pdf,10,166.80349731445312,9.960000038146973,0,The tester should be able to describe the role of independent testing in Agile projects.,Text
file02.pdf,10,179.14395141601562,9.960000038146973,0,,Text
file02.pdf,10,178.92483520507812,9.960000038146973,0,The tester should be able to describe the tools and techniques used to communicate the status of,Text
file02.pdf,10,190.44857788085938,9.960000038146973,0,"testing in an Agile project, including test progress and product quality.",Text
file02.pdf,10,202.78903198242188,9.960000038146973,0,,Text
file02.pdf,10,202.56991577148438,9.960000038146973,0,The tester should be able to describe the process of evolving tests across multiple iterations and,Text
file02.pdf,10,214.09365844726562,9.960000038146973,0,explain why test automation is important to manage regression risk in Agile projects.,Text
file02.pdf,10,226.58346557617188,9.960000038146973,0,,Text
file02.pdf,10,226.36434936523438,9.960000038146973,0,"The tester should understand the skills (people, domain, and testing) of a tester in an Agile team.",Text
file02.pdf,10,238.70480346679688,9.960000038146973,0,,Text
file02.pdf,10,238.48568725585938,9.960000038146973,0,The tester should be able to understand the role of a tester within an Agile team.,Text
file02.pdf,10,261.4036560058594,9.960000038146973,0,"Chapter 3: Agile Testing Methods, Techniques, and Tools",Text
file02.pdf,10,273.8636169433594,9.960000038146973,0,,Text
file02.pdf,10,273.6445007324219,9.960000038146973,0,"The tester should be able to recall the concepts of test-driven development, acceptance test-",Text
file02.pdf,10,285.168212890625,9.960000038146973,0,"driven development, and behavior-driven development.",Text
file02.pdf,10,297.628173828125,9.960000038146973,0,,Text
file02.pdf,10,297.4090576171875,9.960000038146973,0,The tester should be able to recall the concepts of the test pyramid.,Text
file02.pdf,10,309.7494812011719,9.960000038146973,0,,Text
file02.pdf,10,309.5303649902344,9.960000038146973,0,The tester should be able to summarize the testing quadrants and their relationships with testing,Text
file02.pdf,10,320.9345703125,9.960000038146973,0,levels and testing types.,Text
file02.pdf,10,333.39453125,9.960000038146973,0,,Text
file02.pdf,10,333.1754150390625,9.960000038146973,0,"For a given Agile project, the tester should be able to work as a tester in a Scrum team.",Text
file02.pdf,10,345.6353759765625,9.960000038146973,0,,Text
file02.pdf,10,345.416259765625,9.960000038146973,0,The tester should be able to assess quality risks within an Agile project.,Text
file02.pdf,10,357.7566833496094,9.960000038146973,0,,Text
file02.pdf,10,357.5375671386719,9.960000038146973,0,The tester should be able to estimate testing effort based on iteration content and quality risks.,Text
file02.pdf,10,369.9975280761719,9.960000038146973,0,,Text
file02.pdf,10,369.7784118652344,9.960000038146973,0,The tester should be able to interpret relevant information to support testing activities.,Text
file02.pdf,10,382.11883544921875,9.960000038146973,0,,Text
file02.pdf,10,381.89971923828125,9.960000038146973,0,The tester should be able to explain to business stakeholders how to define testable acceptance,Text
file02.pdf,10,393.3238525390625,9.960000038146973,0,criteria.,Text
file02.pdf,10,405.7838134765625,9.960000038146973,0,,Text
file02.pdf,10,405.564697265625,9.960000038146973,0,"Given a user story, the tester should be able to write acceptance test-driven development test",Text
file02.pdf,10,417.0884094238281,9.960000038146973,0,cases.,Text
file02.pdf,10,429.5483703613281,9.960000038146973,0,,Text
file02.pdf,10,429.3292541503906,9.960000038146973,0,"For both functional and non-functional behavior, the tester should be able to write test cases using",Text
file02.pdf,10,440.73345947265625,9.960000038146973,0,black box test design techniques based on given user stories.,Text
file02.pdf,10,453.19342041015625,9.960000038146973,0,,Text
file02.pdf,10,452.97430419921875,9.960000038146973,0,The tester should be able to perform exploratory testing to support the testing of an Agile project.,Text
file02.pdf,10,465.3147277832031,9.960000038146973,0,,Text
file02.pdf,10,465.0956115722656,9.960000038146973,0,The tester should be able to recall different tools available to testers according to their purpose,Text
file02.pdf,10,476.61932373046875,9.960000038146973,0,and to activities in Agile projects.,Text
file02.pdf,10,718.7472534179688,9.960000038146973,0,Version 2014,Text
file02.pdf,10,718.7472534179688,9.960000038146973,0,Page 11 of 12,Text
file02.pdf,10,718.7472534179688,9.960000038146973,0,"May 31, 2014",Text
file02.pdf,10,735.8699951171875,6.0,0,© International Software Testing Qualifications Board,Text
file02.pdf,11,59.972991943359375,9.960000038146973,0,Qualifications Board,Text
file02.pdf,11,36.933013916015625,9.960000038146973,0,International,Text
file02.pdf,11,39.540000915527344,12.0,0,Overview,Text
file02.pdf,11,48.452972412109375,9.960000038146973,0,Software Testing,Text
file02.pdf,11,56.733001708984375,9.960000038146973,0,Foundation Level Extension –   Agile Tester,Text
file02.pdf,11,120.26298522949219,15.960000038146973,1,4.  References,Text
file02.pdf,11,169.00697326660156,14.039999961853027,0,4.1 Trademarks,H2
file02.pdf,11,193.19302368164062,9.960000038146973,0,The following registered trademarks and service marks are used in this document:,Text
file02.pdf,11,217.93402099609375,8.800000031789144,0,ISTQB ®  is a registered trademark of the International Software Testing Qualifications Board,Text
file02.pdf,11,255.0769805908203,14.039999961853027,0,4.2 Documents and Web Sites,H2
file02.pdf,11,279.19281005859375,9.960000038146973,1,Identifier,Text
file02.pdf,11,279.19281005859375,9.960000038146973,1,Reference,Text
file02.pdf,11,293.7829895019531,9.960000038146973,0,[ISTQB-Web],Text
file02.pdf,11,293.7829895019531,9.960000038146973,0,Web site of the International Software Testing Qualifications Board. Refer,Text
file02.pdf,11,305.3030090332031,9.960000038146973,0,to this website for the latest ISTQB Glossary and Syllabi. (www.istqb.org),Text
file02.pdf,11,718.6878662109375,9.960000038146973,0,Version 2014,Text
file02.pdf,11,718.6878662109375,9.960000038146973,0,Page 12 of 12,Text
file02.pdf,11,718.6878662109375,9.960000038146973,0,"May 31, 2014",Text
file02.pdf,11,735.8699951171875,6.0,0,© International Software Testing Qualifications Board,Text
file03.pdf,0,72.48301696777344,15.960000038146973,0,Ontario’s Libraries,Text
file03.pdf,0,95.03446960449219,15.960000038146973,0,Working Together,Text
file03.pdf,0,157.57330322265625,32.040000915527344,0,RFP: R,Text
file03.pdf,0,157.31695556640625,32.040000915527344,0,RFP: R,Text
file03.pdf,0,157.57330322265625,32.040000915527344,0,RFP: R,Text
file03.pdf,0,157.31695556640625,32.040000915527344,0,RFP: Reeeequest f,Text
file03.pdf,0,157.31695556640625,32.040000915527344,0,quest f,Text
file03.pdf,0,157.57330322265625,32.040000915527344,0,quest f,Text
file03.pdf,0,157.31695556640625,32.040000915527344,0,quest foooor Pr,Text
file03.pdf,0,157.31695556640625,32.040000915527344,0,r Pr,Text
file03.pdf,0,157.57330322265625,32.040000915527344,0,r Pr,Text
file03.pdf,0,157.31695556640625,32.040000915527344,0,r Proposal,Text
file03.pdf,0,157.31695556640625,32.040000915527344,0,oposal,Text
file03.pdf,0,157.57330322265625,32.040000915527344,0,oposal,Text
file03.pdf,0,157.31695556640625,32.040000915527344,0,oposal,Text
file03.pdf,0,244.3199920654297,24.0,0,To Present a Proposal for Developing,Text
file03.pdf,0,271.9200134277344,24.0,0,the Business Plan for the Ontario,Text
file03.pdf,0,299.52001953125,24.0,0,Digital Library,Text
file03.pdf,0,339.0570068359375,20.040000915527344,0,"March 21, 2003",Text
file03.pdf,0,694.532958984375,9.960000038146973,0,"The Ontario Digital Library will make Ontario a better place to study, work and live by ensuring that",Text
file03.pdf,0,708.45703125,9.960000038146973,0,all Ontario citizens have access to the knowledge and learning supports needed to be life-long,Text
file03.pdf,0,722.381103515625,9.960000038146973,0,learners and effective contributors towards Ontario’s prosperity.,Text
file03.pdf,1,89.09701538085938,20.040000915527344,0,Ontario’s Digital Library,H1
file03.pdf,1,117.60289001464844,15.960000038146973,0,A Critical Component for Implementing Ontario’s Road Map to,Text
file03.pdf,1,135.95689392089844,15.960000038146973,0,Prosperity Strategy,Text
file03.pdf,1,196.01998901367188,12.0,0,Summary,H2
file03.pdf,1,226.69200134277344,11.039999961853027,1,The purpose of this  Request for Proposal  ( RFP ) is to invite firms and/or consultants to,Text
file03.pdf,1,239.2886199951172,11.039999961853027,1,present a proposal for developing the business plan for the  Ontario Digital Library (ODL).,Text
file03.pdf,1,252.00669860839844,11.039999961853027,0,The ODL will deliver high-quality library electronic content to all Ontario residents in order to,Text
file03.pdf,1,264.7247619628906,11.039999961853027,0,"assist people as they learn, work, and enhance their quality of life. The business plan to be",Text
file03.pdf,1,277.3214111328125,11.039999961853027,0,developed is to document and clearly communicate:,Text
file03.pdf,1,302.03997802734375,11.039999961853027,0,"how the ODL will be implemented, including the timeline",Text
file03.pdf,1,314.6366271972656,11.039999961853027,0,the financial plan for the implementation,Text
file03.pdf,1,327.2332763671875,11.039999961853027,0,"the financial plan for the first 2 operating years, including capital and operating costs,",Text
file03.pdf,1,339.95135498046875,11.039999961853027,0,"revenues, etc.",Text
file03.pdf,1,352.5480041503906,11.039999961853027,0,a financial forecast for the succeeding 2 operating years,Text
file03.pdf,1,365.2660827636719,11.039999961853027,0,the services and products to be delivered by the ODL,Text
file03.pdf,1,377.86273193359375,11.039999961853027,0,how the ODL will operate and be managed following the implementation,Text
file03.pdf,1,390.4593811035156,11.039999961853027,0,"who will be involved, and what their role/responsibility will be, for both the",Text
file03.pdf,1,403.1774597167969,11.039999961853027,0,implementation and operational stages,Text
file03.pdf,1,415.77410888671875,11.039999961853027,0,the marketing and communications plan for the ODL,Text
file03.pdf,1,441.0998229980469,11.039999961853027,0,This business plan must be completed and approved by the ODL Steering Committee no,Text
file03.pdf,1,453.69647216796875,11.039999961853027,0,"later than September 30, 2003",Text
file03.pdf,1,478.4702453613281,11.039999961853027,0,Timeline:,H3
file03.pdf,1,503.0121154785156,11.039999961853027,0,Those firms/consultants intended to submit a proposal to this RFP must indicate their,Text
file03.pdf,1,515.1318359375,10.359999974568685,1,intention to do so in an e-mail to Michael Ridley ( mridley@uoguelph.ca ) by  April 11 th .,Text
file03.pdf,1,540.369140625,11.039999961853027,0,"Proposals may be e-mailed, mailed, couriered or faxed to: Larry Moore",Text
file03.pdf,1,552.9657592773438,10.769999980926514,0,"( lmoore@accessola.com ), Executive Director, The Ontario Library Association,  100 Lombard",Text
file03.pdf,1,565.6920166015625,10.679999987284342,1,"St., Suite 303, Toronto, ON  M5C 1M3.  Proposals must be received by  Noon on Monday,",Text
file03.pdf,1,578.3106689453125,11.039999961853027,1,"April 21, 2003.",Text
file03.pdf,1,603.0072021484375,11.039999961853027,0,Those proposals that are short-listed will be invited to discuss their proposal during the week,Text
file03.pdf,1,615.6038208007812,11.039999961853027,1,"of  April 28, 2003 . No presentation will be expected. Firms or consultants invited to an",Text
file03.pdf,1,628.3219604492188,11.039999961853027,0,interview will be expected to discuss the project and their approach with the selection,Text
file03.pdf,1,640.9185791015625,11.039999961853027,0,committee .,Text
file03.pdf,1,665.5156860351562,11.039999961853027,1,"Contracts with the firm/consultant will be signed the week of  May 5, 2003  with the work to",Text
file03.pdf,1,678.2337646484375,11.039999961853027,0,commence as soon as possible thereafter.,Text
file03.pdf,1,732.7681274414062,7.559999942779541,1,RFP: To Develop the Ontario Digital Library Business Plan,Text
file03.pdf,1,732.7681274414062,7.559999942779541,1,March 2003,Text
file03.pdf,1,731.2498779296875,9.0,0,2222,Text
file03.pdf,2,70.33201599121094,11.039999961853027,0,Please note that we reserve the right not to select any of the submitted proposals and may,Text
file03.pdf,2,82.92863464355469,11.039999961853027,0,seek further response to these Terms of Reference.,Text
file03.pdf,2,107.64720153808594,11.039999961853027,0,"If you require further information or have any questions, please contact Michael Ridley by e-",Text
file03.pdf,2,120.24382019042969,11.039999961853027,1,mail ( mridley@uoguelph.ca )  only  by  3:00 p.m. on Friday April 18th . All questions and,Text
file03.pdf,2,132.96189880371094,11.039999961853027,0,responses will be shared with those who have indicated that they will be submitting a,Text
file03.pdf,2,145.5585174560547,11.039999961853027,0,"proposal. Please note, that firms/consultants who have not indicated in an e-mail to Michael",Text
file03.pdf,2,157.51800537109375,9.679999987284342,0,Ridley by April 11 th  that they will be submitting a proposal will not receive any further,Text
file03.pdf,2,170.8900604248047,11.039999961853027,0,information or question responses.,Text
file03.pdf,2,206.45999145507812,12.0,0,Background,H2
file03.pdf,2,237.2519989013672,11.039999961853027,0,"First, some background on the ODL. For the last two years the Ontario Library Association",Text
file03.pdf,2,249.84861755371094,11.039999961853027,0,"has acted as a catalyst, bringing together the stakeholders needed to create the Ontario",Text
file03.pdf,2,262.4452209472656,11.039999961853027,0,"Digital Library (ODL). These stakeholders include Ontario’s 5000+ public libraries, university,",Text
file03.pdf,2,275.1632995605469,11.039999961853027,0,"college, and school libraries, as well as Ontario government ministries.",Text
file03.pdf,2,299.7604064941406,11.039999961853027,0,Libraries that serve very different clientele recognize that by working together they can create,Text
file03.pdf,2,312.4784851074219,11.039999961853027,0,"seamless access to quality electronic library services. Through the ODL, students will be",Text
file03.pdf,2,325.07513427734375,11.039999961853027,0,"able to explore a topic at school, use the same child-safe resources after school (either at",Text
file03.pdf,2,337.6717834472656,11.039999961853027,0,"home or at a public library), enter college or university with a knowledge of how to use",Text
file03.pdf,2,350.3898620605469,11.039999961853027,0,"electronic resources that are still available and then, after graduation, continue to use these",Text
file03.pdf,2,362.98651123046875,11.039999961853027,0,skills and resources at work or at home.,Text
file03.pdf,2,387.705078125,11.039999961853027,0,We are moving into a period of convergence. With convergence we no longer have to license,Text
file03.pdf,2,400.3017272949219,11.039999961853027,0,commercial products as individual libraries or institutions. We can work together to spend our,Text
file03.pdf,2,412.89837646484375,11.039999961853027,0,money wisely. The provincial government has made this possible by working hard to provide,Text
file03.pdf,2,425.616455078125,11.039999961853027,0,"all Ontarians with a stable, high-speed communications infrastructure. While there is still a",Text
file03.pdf,2,438.2131042480469,11.039999961853027,0,"great deal of work needed to improve this infrastructure, libraries are beginning to plan how",Text
file03.pdf,2,450.9311828613281,11.039999961853027,0,best to exploit communications technology. We can reduce barriers to access and create the,Text
file03.pdf,2,463.52783203125,11.039999961853027,0,content infrastructure needed to support a knowledge society.,Text
file03.pdf,2,488.12493896484375,11.039999961853027,0,"The concept of an ODL is a key element in  The Roadmap to Prosperity , a strategic plan to",Text
file03.pdf,2,500.8430480957031,11.039999961853027,0,envision and attain Ontario’s economic goal prepared by the Ontario Jobs and Investment,Text
file03.pdf,2,513.439697265625,11.039999961853027,0,Board. The OJIB strategic plan recommends an electronic library to “connect students to new,Text
file03.pdf,2,526.1577758789062,11.039999961853027,0,"workplaces, new sources of information and applied learning opportunities”. The ODL will do",Text
file03.pdf,2,538.75439453125,11.039999961853027,0,"that and much more. The ODL will connect students to electronic information, and will also",Text
file03.pdf,2,551.3510131835938,11.039999961853027,0,leverage this investment to help connect all citizens to the electronic information they need as,Text
file03.pdf,2,564.0691528320312,11.039999961853027,0,"they make decisions, solve problems and enhance their quality of life.",Text
file03.pdf,2,589.3948974609375,11.039999961853027,0,Libraries have long been a key delivery point for public services. The ODL will allow that,Text
file03.pdf,2,601.9915161132812,11.039999961853027,0,"delivery point to move closer to citizens, into the smallest of libraries and even into living",Text
file03.pdf,2,614.7095947265625,11.039999961853027,0,rooms.,Text
file03.pdf,2,639.9138793945312,11.039999961853027,0,"Libraries have a long tradition of using a practical, consultative approach to solving problems,",Text
file03.pdf,2,652.6320190429688,11.039999961853027,0,and of learning from others. The ODL is a very practical solution to various problems.,Text
file03.pdf,2,677.957763671875,11.039999961853027,0,Jurisdiction-wide digital libraries are very practical and very real. The ODL we propose is,Text
file03.pdf,2,690.5543823242188,11.039999961853027,0,leading edge for Ontario but several jurisdictions have forged the path with collaborative,Text
file03.pdf,2,703.1510620117188,11.039999961853027,0,"digital libraries. We can learn from their experiences. For example, The Alberta Library (TAL)",Text
file03.pdf,2,732.7681274414062,7.559999942779541,1,RFP: To Develop the Ontario Digital Library Business Plan,Text
file03.pdf,2,732.7681274414062,7.559999942779541,1,March 2003,Text
file03.pdf,2,731.2498779296875,9.0,0,3333,Text
file03.pdf,3,70.24369812011719,11.039999961853027,0,was incorporated in 1997 as a province-wide library consortium. TAL works collaboratively,Text
file03.pdf,3,82.84031677246094,11.039999961853027,0,with its members to promote universal access to materials and resources in more than 250,Text
file03.pdf,3,95.55839538574219,11.039999961853027,0,"public, post-secondary, special, government and regional libraries. Unlike ODL, TAL does",Text
file03.pdf,3,108.15501403808594,11.039999961853027,0,"not include elementary or secondary schools. However, the timeline and funding we are",Text
file03.pdf,3,120.87309265136719,11.039999961853027,0,proposing for ODL is comparable to TAL‘s experience. TAL’s business planning took several,Text
file03.pdf,3,133.46971130371094,11.039999961853027,0,years. TAL’s implementation plan was supported by 8 million dollars in provincially shared,Text
file03.pdf,3,146.0663299560547,11.039999961853027,0,"funding, spread over three years, later revised to 15 million dollars over 4 years. Not only is",Text
file03.pdf,3,158.78440856933594,11.039999961853027,0,"Alberta’s population 30% of Ontario’s, TAL does not include elementary or secondary",Text
file03.pdf,3,171.3810272216797,11.039999961853027,0,schools as partners; it has 250 member libraries. ODL envisions universal access for all,Text
file03.pdf,3,184.09910583496094,11.039999961853027,0,"10,000,000 Ontarians, with more than 5000 Ontario libraries as partners. Although ODL can",Text
file03.pdf,3,196.6957244873047,11.039999961853027,0,"learn from TAL’s practices, the scope of planning and implementing ODL is much larger than",Text
file03.pdf,3,209.29234313964844,11.039999961853027,0,TAL.,Text
file03.pdf,3,234.6180877685547,11.039999961853027,0,The ODL will be a partnership-based organization providing seamless electronic information,Text
file03.pdf,3,247.33616638183594,11.039999961853027,0,services and resources to the citizens of Ontario. It will use local libraries as the entry point for,Text
file03.pdf,3,259.9327697753906,11.039999961853027,0,common resources The ODL will recognize the unique responsibilities and needs of public,Text
file03.pdf,3,272.6508483886719,11.039999961853027,0,"libraries, school libraries, college and university libraries and special libraries. The ODL",Text
file03.pdf,3,285.24749755859375,11.039999961853027,0,"envisions a digital network of information resources, allowing members to collaborate when",Text
file03.pdf,3,297.8441467285156,11.039999961853027,0,there is mutual benefit and to support the common mandates of local libraries.,Text
file03.pdf,3,322.5627136230469,11.039999961853027,0,The principles which will define and guide the ODL are:,Text
file03.pdf,3,347.1819152832031,11.039999961853027,1,Equitable access for all Ontarians:,H3
file03.pdf,3,371.8783874511719,11.039999961853027,0,"We will bring consistent, high-quality electronic resources and services to 10 million",Text
file03.pdf,3,384.47503662109375,11.039999961853027,0,Ontario citizens,Text
file03.pdf,3,409.0721435546875,11.039999961853027,0,We will eliminate barriers to the access to information and create more consistent,Text
file03.pdf,3,421.79022216796875,11.039999961853027,0,services for library clients.,Text
file03.pdf,3,446.409423828125,11.039999961853027,1,Shared decision-making and accountability:,H3
file03.pdf,3,471.10589599609375,11.039999961853027,0,We will facilitate consensus among members regarding ODL’s portfolio of electronic,Text
file03.pdf,3,483.7025451660156,11.039999961853027,0,licenses and services,Text
file03.pdf,3,508.2996520996094,11.039999961853027,0,We will balance the interests and realities of small and large as well as rich and poor,Text
file03.pdf,3,521.0177612304688,11.039999961853027,0,communities and institutions.,Text
file03.pdf,3,545.6369018554688,11.039999961853027,1,Shared governance structure:,H3
file03.pdf,3,570.3334350585938,11.039999961853027,0,We will share decision-making in order to enable the people we serve.,Text
file03.pdf,3,594.9306030273438,11.039999961853027,0,We will work based on an underlying assumption of trust and synergy.,Text
file03.pdf,3,619.5497436523438,11.039999961853027,1,Shared funding:,H3
file03.pdf,3,644.2462768554688,11.039999961853027,0,"We will leverage provincial, institutional, and local dollars to realize economies of scale",Text
file03.pdf,3,656.8428955078125,11.039999961853027,1,and put Ontario dollars to work for everyone .,Text
file03.pdf,3,681.5614624023438,11.039999961853027,0,We will be willing to pool talents and dollars in order to provide common services that are,Text
file03.pdf,3,694.1580810546875,11.039999961853027,0,truly greater than those that can be maintained by individual institutions.,Text
file03.pdf,3,732.7681274414062,7.559999942779541,1,RFP: To Develop the Ontario Digital Library Business Plan,Text
file03.pdf,3,732.7681274414062,7.559999942779541,1,March 2003,Text
file03.pdf,3,731.2498779296875,9.0,0,4444,Text
file03.pdf,4,70.25466918945312,11.039999961853027,1,Local points of entry:,H3
file03.pdf,4,95.55839538574219,11.039999961853027,0,"We will provide the licenses, infrastructure, services and support that enable local",Text
file03.pdf,4,108.15501403808594,11.039999961853027,0,"libraries to provide exceptional services to their clientele. ODL will focus on support,",Text
file03.pdf,4,120.87309265136719,11.039999961853027,0,"providing the underpinning, not overshadowing.",Text
file03.pdf,4,146.0774383544922,11.039999961853027,0,Services envisioned for the ODL’s include:,Text
file03.pdf,4,171.42526245117188,11.039999961853027,1,Access:,H3
file03.pdf,4,184.1212615966797,11.039999961853027,0,"to the “deep” web (i.e. Commercial, purchased electronic services)",Text
file03.pdf,4,196.71788024902344,11.039999961853027,0,to credible web sites and electronic resources,Text
file03.pdf,4,209.3144989013672,11.039999961853027,0,to digital government information,Text
file03.pdf,4,222.03257751464844,11.039999961853027,0,to local digital collections,Text
file03.pdf,4,247.38052368164062,11.039999961853027,1,Guidance and Advice:,H3
file03.pdf,4,259.9550476074219,11.039999961853027,0,to support e-learning,Text
file03.pdf,4,272.6731262207031,11.039999961853027,0,"to support citizens, in real-time, as they try to use electronic resources",Text
file03.pdf,4,285.269775390625,11.039999961853027,0,to assist citizens as they use web-links,Text
file03.pdf,4,297.8885192871094,11.039999961853027,1,Training:,H3
file03.pdf,4,310.5845031738281,11.039999961853027,0,for library workers,Text
file03.pdf,4,323.18115234375,11.039999961853027,0,for the general public,Text
file03.pdf,4,348.52899169921875,11.039999961853027,1,Provincial Purchasing & Licensing:,H3
